enrollment_id,student_id,course_id,semester,year,grade,grade_point,credits_earned
ENR_0000000351,STU_00000018,CRS_00000159,Spring,2019,B-,2.3,2
ENR_0000000352,STU_00000018,CRS_00000226,Fall,2018,B,2.89,4
ENR_0000000353,STU_00000018,CRS_00000487,Summer,2025,B,2.89,3
ENR_0000000354,STU_00000018,CRS_00000216,Spring,2019,B+,3.27,4
ENR_0000000355,STU_00000018,CRS_00000170,Summer,2024,A-,3.67,2
ENR_0000000356,STU_00000018,CRS_00000430,Fall,2017,A-,3.46,3
ENR_0000000357,STU_00000018,CRS_00000215,Fall,2021,B-,2.36,3
ENR_0000000358,STU_00000018,CRS_00000496,Fall,2019,A,3.99,3
ENR_0000000359,STU_00000018,CRS_00000286,Summer,2021,A,3.87,3
ENR_0000000360,STU_00000018,CRS_00000238,Summer,2022,B-,2.61,3
ENR_0000000361,STU_00000018,CRS_00000040,Fall,2019,B+,3.11,3
ENR_0000000362,STU_00000018,CRS_00000085,Spring,2017,B+,3.11,3
ENR_0000000363,STU_00000018,CRS_00000491,Fall,2017,C,2.22,3
ENR_0000000364,STU_00000020,CRS_00000207,Fall,2023,B-,2.58,4
ENR_0000000365,STU_00000020,CRS_00000388,Summer,2025,B,2.74,2
ENR_0000000366,STU_00000020,CRS_00000484,Fall,2023,D,1.9,3
ENR_0000000367,STU_00000020,CRS_00000055,Spring,2016,B,2.95,4
ENR_0000000368,STU_00000020,CRS_00000419,Fall,2021,B-,2.64,2
ENR_0000000369,STU_00000020,CRS_00000438,Spring,2019,B,2.82,3
ENR_0000000370,STU_00000020,CRS_00000270,Spring,2017,D,1.69,4
ENR_0000000371,STU_00000020,CRS_00000399,Fall,2023,B,2.87,4
ENR_0000000372,STU_00000020,CRS_00000491,Spring,2020,B,2.89,3
ENR_0000000373,STU_00000020,CRS_00000475,Summer,2022,B-,2.34,3
ENR_0000000374,STU_00000020,CRS_00000403,Summer,2020,D,1.96,3
ENR_0000000375,STU_00000020,CRS_00000348,Fall,2017,B-,2.59,2
ENR_0000000376,STU_00000020,CRS_00000436,Fall,2024,B,2.88,3
ENR_0000000377,STU_00000020,CRS_00000346,Spring,2019,B-,2.53,3
ENR_0000000378,STU_00000020,CRS_00000493,Spring,2021,B,2.7,3
ENR_0000000379,STU_00000020,CRS_00000103,Summer,2019,B,2.99,3
ENR_0000000380,STU_00000020,CRS_00000155,Fall,2022,B,2.87,3
ENR_0000000381,STU_00000020,CRS_00000093,Spring,2024,B-,2.35,3
ENR_0000000382,STU_00000020,CRS_00000361,Spring,2020,B-,2.64,4
ENR_0000000383,STU_00000020,CRS_00000137,Spring,2023,A-,3.34,3
ENR_0000000384,STU_00000020,CRS_00000231,Summer,2023,B,2.97,3
ENR_0000000385,STU_00000020,CRS_00000180,Summer,2024,C,2.05,4
ENR_0000000386,STU_00000020,CRS_00000454,Spring,2025,C,2.2,3
ENR_0000000387,STU_00000020,CRS_00000495,Fall,2016,B+,3.19,4
ENR_0000000388,STU_00000020,CRS_00000102,Spring,2024,B,2.92,1
ENR_0000000389,STU_00000020,CRS_00000451,Spring,2022,C,2.06,3
ENR_0000000390,STU_00000020,CRS_00000401,Spring,2024,D,1.84,3
ENR_0000000391,STU_00000020,CRS_00000005,Fall,2016,B+,3.11,3
ENR_0000000392,STU_00000020,CRS_00000394,Fall,2020,B,2.82,4
ENR_0000000393,STU_00000020,CRS_00000391,Spring,2018,C,2.24,3
ENR_0000000394,STU_00000020,CRS_00000099,Fall,2016,B-,2.67,4
ENR_0000000395,STU_00000020,CRS_00000205,Summer,2019,D,1.94,2
ENR_0000000396,STU_00000020,CRS_00000369,Spring,2016,C,2.27,3
ENR_0000000397,STU_00000020,CRS_00000445,Fall,2022,D,1.97,3
ENR_0000000398,STU_00000020,CRS_00000311,Summer,2019,A-,3.36,3
ENR_0000000399,STU_00000020,CRS_00000017,Spring,2021,B,2.9,4
ENR_0000000400,STU_00000020,CRS_00000187,Fall,2017,A-,3.43,4
ENR_0000000401,STU_00000020,CRS_00000399,Spring,2017,B-,2.4,4
ENR_0000000402,STU_00000020,CRS_00000275,Summer,2020,B-,2.64,3
ENR_0000000403,STU_00000020,CRS_00000138,Spring,2025,B-,2.51,3
ENR_0000000404,STU_00000021,CRS_00000330,Summer,2025,B-,2.42,3
ENR_0000000405,STU_00000021,CRS_00000292,Spring,2022,B-,2.58,3
ENR_0000000406,STU_00000021,CRS_00000333,Fall,2022,B-,2.39,3
ENR_0000000407,STU_00000021,CRS_00000072,Spring,2022,B-,2.64,4
ENR_0000000408,STU_00000021,CRS_00000428,Spring,2025,B,2.79,3
ENR_0000000409,STU_00000021,CRS_00000011,Spring,2019,B,2.97,3
ENR_0000000410,STU_00000021,CRS_00000101,Summer,2018,B,2.95,3
ENR_0000000411,STU_00000021,CRS_00000122,Fall,2025,A-,3.39,2
ENR_0000000412,STU_00000021,CRS_00000367,Spring,2018,B-,2.57,3
ENR_0000000413,STU_00000021,CRS_00000054,Spring,2018,B-,2.34,3
ENR_0000000414,STU_00000021,CRS_00000271,Spring,2020,C,2.25,4
ENR_0000000415,STU_00000021,CRS_00000353,Fall,2020,D,1.99,3
ENR_0000000416,STU_00000021,CRS_00000192,Summer,2018,A-,3.41,3
ENR_0000000417,STU_00000021,CRS_00000016,Summer,2020,C,2.28,3
ENR_0000000418,STU_00000021,CRS_00000066,Spring,2019,D,1.5,3
ENR_0000000419,STU_00000021,CRS_00000447,Fall,2022,B,2.99,3
ENR_0000000420,STU_00000021,CRS_00000391,Fall,2022,B,2.85,3
ENR_0000000421,STU_00000021,CRS_00000070,Spring,2018,A-,3.53,3
ENR_0000000422,STU_00000021,CRS_00000376,Fall,2025,C,2.26,3
ENR_0000000423,STU_00000021,CRS_00000427,Summer,2022,B+,3.29,3
ENR_0000000424,STU_00000021,CRS_00000386,Spring,2021,B-,2.5,4
ENR_0000000425,STU_00000021,CRS_00000484,Fall,2020,B-,2.37,3
ENR_0000000426,STU_00000021,CRS_00000043,Fall,2022,B,2.72,3
ENR_0000000427,STU_00000021,CRS_00000073,Spring,2018,A,3.72,3
ENR_0000000428,STU_00000021,CRS_00000270,Fall,2020,C,2.05,4
ENR_0000000429,STU_00000021,CRS_00000406,Spring,2018,A,3.87,3
ENR_0000000430,STU_00000021,CRS_00000195,Summer,2019,B,2.91,3
ENR_0000000431,STU_00000021,CRS_00000101,Summer,2025,B-,2.62,3
ENR_0000000432,STU_00000021,CRS_00000457,Spring,2019,B-,2.41,3
ENR_0000000433,STU_00000021,CRS_00000129,Summer,2023,B+,3.04,4
ENR_0000000434,STU_00000021,CRS_00000499,Spring,2025,A-,3.35,3
ENR_0000000435,STU_00000021,CRS_00000139,Summer,2024,C,2.13,3
ENR_0000000436,STU_00000022,CRS_00000080,Fall,2023,A-,3.35,3
ENR_0000000437,STU_00000022,CRS_00000237,Summer,2024,B-,2.39,2
ENR_0000000438,STU_00000022,CRS_00000336,Summer,2024,B-,2.45,3
ENR_0000000439,STU_00000022,CRS_00000167,Fall,2025,B-,2.36,3
ENR_0000000440,STU_00000022,CRS_00000428,Fall,2024,B,2.93,3
ENR_0000000441,STU_00000022,CRS_00000171,Fall,2025,B-,2.61,4
ENR_0000000442,STU_00000022,CRS_00000066,Spring,2024,B-,2.6,3
ENR_0000000443,STU_00000022,CRS_00000379,Spring,2023,C,2.07,3
ENR_0000000444,STU_00000022,CRS_00000090,Fall,2024,B-,2.57,3
ENR_0000000445,STU_00000022,CRS_00000113,Fall,2024,C,2.15,4
ENR_0000000446,STU_00000022,CRS_00000348,Summer,2023,B,2.8,2
ENR_0000000447,STU_00000022,CRS_00000259,Spring,2024,B,2.91,3
ENR_0000000448,STU_00000023,CRS_00000026,Summer,2023,B+,3.23,3
ENR_0000000449,STU_00000023,CRS_00000360,Fall,2025,A-,3.52,3
ENR_0000000450,STU_00000023,CRS_00000220,Fall,2021,B,2.85,3
ENR_0000000451,STU_00000023,CRS_00000343,Summer,2025,A,4.0,2
ENR_0000000452,STU_00000023,CRS_00000089,Summer,2019,B,2.86,3
ENR_0000000453,STU_00000023,CRS_00000090,Summer,2020,B,2.85,3
ENR_0000000454,STU_00000023,CRS_00000124,Summer,2016,A-,3.47,4
ENR_0000000455,STU_00000023,CRS_00000371,Fall,2019,A,3.75,3
ENR_0000000456,STU_00000023,CRS_00000149,Fall,2025,A,3.78,4
ENR_0000000457,STU_00000023,CRS_00000154,Spring,2025,A,3.78,3
ENR_0000000458,STU_00000023,CRS_00000036,Fall,2016,B,2.85,3
ENR_0000000459,STU_00000023,CRS_00000435,Spring,2017,B,2.95,3
ENR_0000000460,STU_00000023,CRS_00000125,Spring,2017,B,2.99,3
ENR_0000000461,STU_00000023,CRS_00000214,Spring,2020,B+,3.3,3
ENR_0000000462,STU_00000023,CRS_00000071,Summer,2017,B-,2.66,3
ENR_0000000463,STU_00000023,CRS_00000012,Spring,2024,A-,3.38,3
ENR_0000000464,STU_00000023,CRS_00000283,Fall,2016,A-,3.62,2
ENR_0000000465,STU_00000023,CRS_00000250,Summer,2018,B+,3.21,3
ENR_0000000466,STU_00000023,CRS_00000431,Spring,2018,B,2.99,3
ENR_0000000467,STU_00000023,CRS_00000411,Summer,2016,B+,3.21,3
ENR_0000000468,STU_00000023,CRS_00000025,Spring,2022,A-,3.61,3
ENR_0000000469,STU_00000023,CRS_00000147,Spring,2017,A,3.74,3
ENR_0000000470,STU_00000023,CRS_00000090,Spring,2024,B+,3.29,3
ENR_0000000471,STU_00000023,CRS_00000438,Summer,2016,B+,3.08,3
ENR_0000000472,STU_00000023,CRS_00000305,Summer,2023,A-,3.47,3
ENR_0000000473,STU_00000023,CRS_00000305,Spring,2023,A-,3.62,3
ENR_0000000474,STU_00000023,CRS_00000237,Fall,2023,A-,3.45,2
ENR_0000000475,STU_00000023,CRS_00000478,Fall,2017,B,2.93,2
ENR_0000000476,STU_00000023,CRS_00000406,Summer,2016,B,2.95,3
ENR_0000000477,STU_00000023,CRS_00000287,Fall,2023,A,4.0,3
ENR_0000000478,STU_00000023,CRS_00000062,Spring,2022,A-,3.41,3
ENR_0000000479,STU_00000023,CRS_00000312,Fall,2017,B+,3.07,2
ENR_0000000480,STU_00000023,CRS_00000124,Summer,2018,B+,3.15,4
ENR_0000000481,STU_00000023,CRS_00000093,Fall,2024,B,2.9,3
ENR_0000000482,STU_00000023,CRS_00000161,Spring,2016,B+,3.25,2
ENR_0000000483,STU_00000023,CRS_00000353,Spring,2018,A-,3.56,3
ENR_0000000484,STU_00000023,CRS_00000114,Summer,2022,B,3.0,3
ENR_0000000485,STU_00000023,CRS_00000321,Spring,2018,B+,3.24,3
ENR_0000000486,STU_00000023,CRS_00000462,Spring,2019,B,2.71,3
ENR_0000000487,STU_00000023,CRS_00000190,Summer,2017,B+,3.01,3
ENR_0000000488,STU_00000024,CRS_00000437,Spring,2024,A-,3.38,3
ENR_0000000489,STU_00000024,CRS_00000205,Fall,2024,B,2.84,2
ENR_0000000490,STU_00000024,CRS_00000040,Summer,2021,A,3.97,3
ENR_0000000491,STU_00000024,CRS_00000323,Summer,2021,B-,2.48,4
ENR_0000000492,STU_00000024,CRS_00000493,Summer,2025,A-,3.59,3
ENR_0000000493,STU_00000024,CRS_00000197,Fall,2024,B,2.88,3
ENR_0000000494,STU_00000024,CRS_00000304,Spring,2021,B+,3.06,3
ENR_0000000495,STU_00000024,CRS_00000063,Fall,2024,A-,3.68,4
ENR_0000000496,STU_00000024,CRS_00000131,Summer,2021,B-,2.47,3
ENR_0000000497,STU_00000024,CRS_00000243,Summer,2021,A-,3.41,2
ENR_0000000498,STU_00000024,CRS_00000046,Spring,2024,B+,3.23,4
ENR_0000000499,STU_00000024,CRS_00000291,Spring,2021,B+,3.06,2
ENR_0000000500,STU_00000024,CRS_00000312,Spring,2023,A-,3.67,2
ENR_0000000501,STU_00000024,CRS_00000245,Spring,2022,B,2.74,3
ENR_0000000502,STU_00000024,CRS_00000492,Spring,2023,B+,3.16,2
ENR_0000000503,STU_00000024,CRS_00000228,Summer,2023,B+,3.11,4
ENR_0000000504,STU_00000024,CRS_00000069,Fall,2025,B+,3.09,3
ENR_0000000505,STU_00000024,CRS_00000061,Fall,2025,A,3.77,3
ENR_0000000506,STU_00000024,CRS_00000434,Spring,2024,B,2.76,3
ENR_0000000507,STU_00000024,CRS_00000442,Summer,2021,A,4.0,4
ENR_0000000508,STU_00000025,CRS_00000313,Spring,2022,B+,3.2,1
ENR_0000000509,STU_00000025,CRS_00000428,Summer,2021,A-,3.39,3
ENR_0000000510,STU_00000025,CRS_00000268,Summer,2021,B+,3.2,3
ENR_0000000511,STU_00000025,CRS_00000310,Summer,2023,B,2.91,3
ENR_0000000512,STU_00000025,CRS_00000447,Spring,2025,A-,3.39,3
ENR_0000000513,STU_00000025,CRS_00000332,Spring,2022,A-,3.33,3
ENR_0000000514,STU_00000025,CRS_00000297,Summer,2023,A-,3.37,3
ENR_0000000515,STU_00000025,CRS_00000254,Fall,2021,B+,3.08,4
ENR_0000000516,STU_00000025,CRS_00000107,Summer,2021,B+,3.09,3
ENR_0000000517,STU_00000025,CRS_00000027,Fall,2024,B-,2.61,3
ENR_0000000518,STU_00000025,CRS_00000472,Summer,2022,B+,3.1,3
ENR_0000000519,STU_00000025,CRS_00000457,Fall,2021,B-,2.5,3
ENR_0000000520,STU_00000025,CRS_00000223,Fall,2024,B,2.96,3
ENR_0000000521,STU_00000025,CRS_00000089,Spring,2023,A,3.74,3
ENR_0000000522,STU_00000025,CRS_00000322,Summer,2023,B+,3.09,3
ENR_0000000523,STU_00000025,CRS_00000303,Fall,2021,A-,3.48,4
ENR_0000000524,STU_00000025,CRS_00000269,Summer,2024,B-,2.65,3
ENR_0000000525,STU_00000025,CRS_00000499,Fall,2022,A-,3.39,3
ENR_0000000526,STU_00000025,CRS_00000265,Spring,2021,B,2.72,3
ENR_0000000527,STU_00000025,CRS_00000283,Fall,2024,A-,3.42,2
ENR_0000000528,STU_00000026,CRS_00000079,Summer,2022,A-,3.58,3
ENR_0000000529,STU_00000026,CRS_00000049,Fall,2024,B+,3.29,3
ENR_0000000530,STU_00000026,CRS_00000415,Spring,2022,A-,3.48,3
ENR_0000000531,STU_00000026,CRS_00000255,Spring,2022,A,3.85,3
ENR_0000000532,STU_00000026,CRS_00000013,Spring,2021,B+,3.04,4
ENR_0000000533,STU_00000026,CRS_00000365,Fall,2023,B+,3.27,3
ENR_0000000534,STU_00000026,CRS_00000105,Spring,2025,B+,3.16,2
ENR_0000000535,STU_00000026,CRS_00000214,Summer,2025,B+,3.15,3
ENR_0000000536,STU_00000026,CRS_00000445,Spring,2025,A,3.7,3
ENR_0000000537,STU_00000026,CRS_00000112,Fall,2022,B,2.94,3
ENR_0000000538,STU_00000026,CRS_00000077,Fall,2024,A-,3.49,3
ENR_0000000539,STU_00000026,CRS_00000156,Spring,2021,B,2.78,3
ENR_0000000540,STU_00000026,CRS_00000014,Summer,2024,A-,3.31,1
ENR_0000000541,STU_00000026,CRS_00000431,Summer,2025,A,4.0,3
ENR_0000000542,STU_00000026,CRS_00000253,Fall,2022,A-,3.36,3
ENR_0000000543,STU_00000026,CRS_00000136,Fall,2023,B+,3.11,3
ENR_0000000544,STU_00000026,CRS_00000021,Summer,2023,B-,2.7,3
ENR_0000000545,STU_00000026,CRS_00000419,Fall,2024,A-,3.33,2
ENR_0000000546,STU_00000026,CRS_00000110,Fall,2025,A-,3.39,3
ENR_0000000547,STU_00000026,CRS_00000255,Summer,2022,A,4.0,3
ENR_0000000548,STU_00000028,CRS_00000298,Fall,2021,A-,3.36,3
ENR_0000000549,STU_00000028,CRS_00000144,Summer,2021,A,3.82,3
ENR_0000000550,STU_00000028,CRS_00000121,Summer,2024,A,3.98,4
ENR_0000000551,STU_00000028,CRS_00000180,Summer,2020,A-,3.58,4
ENR_0000000552,STU_00000028,CRS_00000484,Spring,2025,A-,3.4,3
ENR_0000000553,STU_00000028,CRS_00000436,Spring,2024,A,3.78,3
ENR_0000000554,STU_00000028,CRS_00000460,Fall,2024,A-,3.48,4
ENR_0000000555,STU_00000028,CRS_00000484,Spring,2025,A-,3.57,3
ENR_0000000556,STU_00000028,CRS_00000448,Summer,2021,A-,3.57,1
ENR_0000000557,STU_00000028,CRS_00000489,Summer,2024,B+,3.3,3
ENR_0000000558,STU_00000028,CRS_00000064,Summer,2020,A,3.96,2
ENR_0000000559,STU_00000028,CRS_00000232,Fall,2024,A-,3.59,1
ENR_0000000560,STU_00000028,CRS_00000036,Fall,2025,B+,3.16,3
ENR_0000000561,STU_00000028,CRS_00000342,Fall,2024,A-,3.61,2
ENR_0000000562,STU_00000028,CRS_00000024,Spring,2023,B+,3.03,3
ENR_0000000563,STU_00000028,CRS_00000300,Fall,2020,A-,3.65,3
ENR_0000000564,STU_00000028,CRS_00000423,Summer,2021,A-,3.36,3
ENR_0000000565,STU_00000028,CRS_00000325,Fall,2019,A-,3.64,1
ENR_0000000566,STU_00000028,CRS_00000182,Fall,2020,A-,3.33,4
ENR_0000000567,STU_00000028,CRS_00000438,Spring,2024,A,4.0,3
ENR_0000000568,STU_00000028,CRS_00000115,Summer,2021,A-,3.37,4
ENR_0000000569,STU_00000028,CRS_00000301,Fall,2021,B+,3.23,1
ENR_0000000570,STU_00000028,CRS_00000132,Fall,2020,A,4.0,3
ENR_0000000571,STU_00000028,CRS_00000428,Fall,2022,A,3.94,3
ENR_0000000572,STU_00000028,CRS_00000435,Summer,2019,A,3.85,3
ENR_0000000573,STU_00000028,CRS_00000194,Spring,2025,A,3.89,3
ENR_0000000574,STU_00000028,CRS_00000035,Spring,2020,A-,3.33,4
ENR_0000000575,STU_00000028,CRS_00000179,Summer,2021,A,3.81,3
ENR_0000000576,STU_00000029,CRS_00000200,Summer,2024,A,3.97,3
ENR_0000000577,STU_00000029,CRS_00000346,Fall,2025,A,3.7,3
ENR_0000000578,STU_00000029,CRS_00000119,Fall,2022,A,4.0,3
ENR_0000000579,STU_00000029,CRS_00000238,Fall,2023,A-,3.47,3
ENR_0000000580,STU_00000029,CRS_00000463,Summer,2025,A-,3.64,4
ENR_0000000581,STU_00000029,CRS_00000282,Fall,2025,B+,3.15,2
ENR_0000000582,STU_00000029,CRS_00000358,Fall,2025,A-,3.55,3
ENR_0000000583,STU_00000029,CRS_00000022,Spring,2025,B,2.91,3
ENR_0000000584,STU_00000029,CRS_00000230,Spring,2022,B+,3.06,4
ENR_0000000585,STU_00000029,CRS_00000475,Summer,2024,A-,3.69,3
ENR_0000000586,STU_00000029,CRS_00000097,Spring,2022,A-,3.6,4
ENR_0000000587,STU_00000029,CRS_00000425,Spring,2024,A-,3.5,3
ENR_0000000588,STU_00000029,CRS_00000349,Summer,2022,A-,3.51,3
ENR_0000000589,STU_00000029,CRS_00000362,Fall,2024,B+,3.2,3
ENR_0000000590,STU_00000029,CRS_00000068,Summer,2025,A-,3.63,3
ENR_0000000591,STU_00000029,CRS_00000072,Spring,2022,A-,3.58,4
ENR_0000000592,STU_00000030,CRS_00000151,Fall,2025,A,3.96,3
ENR_0000000593,STU_00000030,CRS_00000461,Summer,2023,A,3.98,4
ENR_0000000594,STU_00000030,CRS_00000422,Fall,2025,A-,3.58,2
ENR_0000000595,STU_00000030,CRS_00000004,Summer,2025,A,3.88,3
ENR_0000000596,STU_00000030,CRS_00000403,Fall,2025,A-,3.56,3
ENR_0000000597,STU_00000030,CRS_00000066,Summer,2025,A,3.89,3
ENR_0000000598,STU_00000030,CRS_00000342,Fall,2023,A,3.79,2
ENR_0000000599,STU_00000030,CRS_00000169,Spring,2025,A-,3.4,4
ENR_0000000600,STU_00000030,CRS_00000062,Fall,2024,A,4.0,3
ENR_0000000601,STU_00000030,CRS_00000183,Spring,2024,A-,3.36,3
ENR_0000000602,STU_00000030,CRS_00000016,Spring,2023,A-,3.49,3
ENR_0000000603,STU_00000030,CRS_00000451,Summer,2023,A-,3.44,3
ENR_0000000604,STU_00000030,CRS_00000309,Spring,2025,A-,3.51,3
ENR_0000000605,STU_00000030,CRS_00000443,Spring,2024,A-,3.34,3
ENR_0000000606,STU_00000030,CRS_00000283,Summer,2022,A-,3.6,2
ENR_0000000607,STU_00000030,CRS_00000406,Summer,2025,A-,3.54,3
ENR_0000000608,STU_00000031,CRS_00000072,Summer,2024,A-,3.35,4
ENR_0000000609,STU_00000031,CRS_00000490,Fall,2024,B,2.94,4
ENR_0000000610,STU_00000031,CRS_00000477,Summer,2020,B,2.77,3
ENR_0000000611,STU_00000031,CRS_00000440,Summer,2025,B,2.95,3
ENR_0000000612,STU_00000031,CRS_00000127,Summer,2018,B+,3.18,3
ENR_0000000613,STU_00000031,CRS_00000219,Fall,2019,A-,3.43,3
ENR_0000000614,STU_00000031,CRS_00000317,Fall,2021,A-,3.39,3
ENR_0000000615,STU_00000031,CRS_00000239,Spring,2025,B-,2.35,3
ENR_0000000616,STU_00000031,CRS_00000167,Spring,2016,B-,2.51,3
ENR_0000000617,STU_00000031,CRS_00000374,Summer,2021,B+,3.03,3
ENR_0000000618,STU_00000031,CRS_00000266,Spring,2016,B-,2.62,2
ENR_0000000619,STU_00000031,CRS_00000415,Spring,2023,B-,2.44,3
ENR_0000000620,STU_00000031,CRS_00000049,Fall,2021,B,2.76,3
ENR_0000000621,STU_00000031,CRS_00000245,Spring,2019,B-,2.42,3
ENR_0000000622,STU_00000031,CRS_00000342,Summer,2022,A-,3.51,2
ENR_0000000623,STU_00000031,CRS_00000147,Spring,2017,A,4.0,3
ENR_0000000624,STU_00000031,CRS_00000388,Spring,2019,B-,2.69,2
ENR_0000000625,STU_00000031,CRS_00000127,Summer,2025,A-,3.42,3
ENR_0000000626,STU_00000031,CRS_00000267,Spring,2021,B-,2.32,3
ENR_0000000627,STU_00000031,CRS_00000406,Summer,2023,A-,3.61,3
ENR_0000000628,STU_00000031,CRS_00000324,Fall,2016,B,2.8,3
ENR_0000000629,STU_00000031,CRS_00000461,Summer,2020,B,2.82,4
ENR_0000000630,STU_00000031,CRS_00000476,Spring,2016,B-,2.49,3
ENR_0000000631,STU_00000031,CRS_00000055,Spring,2024,B-,2.59,4
ENR_0000000632,STU_00000031,CRS_00000268,Spring,2016,B,2.76,3
ENR_0000000633,STU_00000031,CRS_00000334,Spring,2023,B,2.76,3
ENR_0000000634,STU_00000031,CRS_00000115,Spring,2020,C,2.22,4
ENR_0000000635,STU_00000031,CRS_00000033,Summer,2019,B-,2.49,3
ENR_0000000636,STU_00000031,CRS_00000437,Fall,2016,B,2.76,3
ENR_0000000637,STU_00000031,CRS_00000172,Spring,2018,B+,3.01,3
ENR_0000000638,STU_00000031,CRS_00000023,Summer,2023,B+,3.17,3
ENR_0000000639,STU_00000031,CRS_00000149,Fall,2025,C,2.13,4
ENR_0000000640,STU_00000031,CRS_00000263,Summer,2021,B+,3.06,3
ENR_0000000641,STU_00000031,CRS_00000206,Spring,2018,C,2.1,1
ENR_0000000642,STU_00000031,CRS_00000451,Fall,2025,D,1.98,3
ENR_0000000643,STU_00000031,CRS_00000498,Spring,2024,B-,2.67,3
ENR_0000000644,STU_00000031,CRS_00000146,Spring,2017,B-,2.31,1
ENR_0000000645,STU_00000031,CRS_00000252,Spring,2022,B-,2.62,3
ENR_0000000646,STU_00000031,CRS_00000365,Spring,2019,B-,2.54,3
ENR_0000000647,STU_00000031,CRS_00000055,Fall,2017,D,1.04,4
ENR_0000000648,STU_00000032,CRS_00000106,Summer,2025,A-,3.65,2
ENR_0000000649,STU_00000032,CRS_00000404,Summer,2019,B-,2.54,3
ENR_0000000650,STU_00000032,CRS_00000341,Summer,2023,A-,3.37,3
ENR_0000000651,STU_00000032,CRS_00000340,Fall,2022,A,3.96,3
ENR_0000000652,STU_00000032,CRS_00000429,Summer,2020,A-,3.33,3
ENR_0000000653,STU_00000032,CRS_00000061,Fall,2023,A-,3.38,3
ENR_0000000654,STU_00000032,CRS_00000196,Spring,2019,A-,3.53,3
ENR_0000000655,STU_00000032,CRS_00000395,Summer,2024,A-,3.34,2
ENR_0000000656,STU_00000032,CRS_00000279,Spring,2020,A-,3.65,1
ENR_0000000657,STU_00000032,CRS_00000221,Spring,2023,B-,2.64,3
ENR_0000000658,STU_00000032,CRS_00000215,Fall,2020,A-,3.47,3
ENR_0000000659,STU_00000032,CRS_00000013,Spring,2021,B-,2.7,4
ENR_0000000660,STU_00000032,CRS_00000370,Spring,2024,B,2.92,3
ENR_0000000661,STU_00000032,CRS_00000365,Summer,2021,B+,3.14,3
ENR_0000000662,STU_00000032,CRS_00000029,Fall,2020,B+,3.1,1
ENR_0000000663,STU_00000032,CRS_00000061,Spring,2022,A-,3.38,3
ENR_0000000664,STU_00000032,CRS_00000380,Spring,2019,B+,3.09,3
ENR_0000000665,STU_00000032,CRS_00000027,Fall,2025,A-,3.36,3
ENR_0000000666,STU_00000032,CRS_00000118,Spring,2023,A-,3.49,3
ENR_0000000667,STU_00000032,CRS_00000178,Spring,2018,A-,3.57,3
ENR_0000000668,STU_00000032,CRS_00000478,Fall,2019,B-,2.68,2
ENR_0000000669,STU_00000032,CRS_00000225,Summer,2024,B-,2.39,3
ENR_0000000670,STU_00000032,CRS_00000252,Fall,2023,A,3.92,3
ENR_0000000671,STU_00000032,CRS_00000282,Spring,2019,B+,3.02,2
ENR_0000000672,STU_00000032,CRS_00000253,Summer,2024,A,3.91,3
ENR_0000000673,STU_00000032,CRS_00000110,Summer,2018,B+,3.07,3
ENR_0000000674,STU_00000032,CRS_00000110,Summer,2020,A-,3.35,3
ENR_0000000675,STU_00000032,CRS_00000154,Spring,2019,B-,2.38,3
ENR_0000000676,STU_00000032,CRS_00000455,Spring,2020,B+,3.02,3
ENR_0000000677,STU_00000032,CRS_00000034,Summer,2025,A-,3.35,3
ENR_0000000678,STU_00000032,CRS_00000357,Summer,2018,B+,3.06,3
ENR_0000000679,STU_00000032,CRS_00000197,Summer,2020,B,2.71,3
ENR_0000000680,STU_00000033,CRS_00000418,Summer,2021,B+,3.13,4
ENR_0000000681,STU_00000033,CRS_00000167,Fall,2024,A-,3.54,3
ENR_0000000682,STU_00000033,CRS_00000057,Spring,2024,A-,3.37,3
ENR_0000000683,STU_00000033,CRS_00000334,Summer,2024,A,3.93,3
ENR_0000000684,STU_00000033,CRS_00000289,Summer,2024,A-,3.6,3
ENR_0000000685,STU_00000033,CRS_00000395,Spring,2022,A-,3.68,2
ENR_0000000686,STU_00000033,CRS_00000141,Spring,2021,A-,3.37,2
ENR_0000000687,STU_00000033,CRS_00000206,Spring,2023,A-,3.46,1
ENR_0000000688,STU_00000033,CRS_00000493,Fall,2025,B,2.91,3
ENR_0000000689,STU_00000033,CRS_00000435,Spring,2023,A-,3.43,3
ENR_0000000690,STU_00000033,CRS_00000061,Summer,2022,B+,3.17,3
ENR_0000000691,STU_00000033,CRS_00000125,Summer,2024,A-,3.35,3
ENR_0000000692,STU_00000033,CRS_00000069,Summer,2024,A,4.0,3
ENR_0000000693,STU_00000033,CRS_00000176,Fall,2023,A-,3.53,3
ENR_0000000694,STU_00000033,CRS_00000359,Spring,2025,A-,3.57,2
ENR_0000000695,STU_00000033,CRS_00000265,Summer,2023,B+,3.24,3
ENR_0000000696,STU_00000033,CRS_00000001,Spring,2022,A,3.81,4
ENR_0000000697,STU_00000033,CRS_00000147,Fall,2022,A-,3.46,3
ENR_0000000698,STU_00000033,CRS_00000499,Fall,2021,A-,3.66,3
ENR_0000000699,STU_00000033,CRS_00000260,Spring,2023,A,3.81,3
ENR_0000000700,STU_00000034,CRS_00000465,Fall,2025,A-,3.48,3
ENR_0000000701,STU_00000034,CRS_00000372,Summer,2024,B,2.88,3
ENR_0000000702,STU_00000034,CRS_00000215,Spring,2024,A-,3.69,3
